Canny User ID,Topic Title,Comment,Created At
5a6ffaefec6dbc4d8214e8aa,":pray: Feedbacks needed :pray: -- Slack integration in the Quick-Switch

","

️ Note we released an integration between Google Drive and the Quick Switch as
well. Feedback are welcome [here](https://community.getstation.com/t/request-
for-feedback-google-drive-integration-with-the-quick-switch/3263)!

",2018-07-19T09:12:33.011Z
5a6ffaefec6dbc4d8214e8aa,":pray: Feedbacks needed :pray: -- Slack integration in the Quick-Switch

","

In version 1.17.0, we improved the relevancy of the results shown, even for
the first usage (Quick-Switch is learning from using it to show the most
relevant results.  
Also we are taking into account nicknames in Slack and removing deleted users
from the results displayed.

",2018-07-25T12:37:44.870Z
5de1378e34bf1b3635f04516,":pray: Feedbacks needed :pray: -- Slack integration in the Quick-Switch

","

I’ve been enjoying it but it does seem to be missing private Slack channels.
Also, it would be helpful if it could identify which Slack team the channel is
in. For example, I have the same person in two of my Slack teams but we only
really communicate in one of them–I want to know which team I’m switching to.

",2018-08-03T15:24:34.704Z
5a6f65f5ec6dbc4d8214e28b,":pray: Feedbacks needed :pray: -- Slack integration in the Quick-Switch

","

Hi [@isaiahfranco](/u/isaiahfranco), thanks for your feedbacks.

Indeed private slack channels are not yet accessible but we will add them
soon. And good point on the ability to see which Slack team a contact is from,
we’ve already designed it and will implement it in the V.2 coming soon!

",2018-08-07T15:38:40.878Z
5de13e47bb2f336dd45f950f,":pray: Feedbacks needed :pray: -- Slack integration in the Quick-Switch

","

isaiahfranco:

> r

Biggest deal-breaker for me it the inability to use Cmd+T to quickly switch
between channels/private messages. Slack is my bread and butter at work. Will
have to remove from Station until this is resolved.

",2018-08-08T16:00:20.449Z
5de13c8d34bf1b3635f06013,":pray: Feedbacks needed :pray: -- Slack integration in the Quick-Switch

","

This new feature has been awesome. It’s now making me really want to be able
to switch between open google docs using the keyboard.

Cmd+[1-9] is such a powerful shortcut. My recommendation for switching between
tabs within an app is to make it work just like Cmd+Tab does on Mac. For
example:

Cmd+6 takes me to my Google Drive, it shows me whichever doc I was most
recently viewing.  
Now, imagine I press Cmd+6 again while already viewing Google Drive. This
should toggle to the second-most-recent doc I was viewing.  
If I press Cmd+6 then let go of 6 but keep holding Cmd it shows me the flyout
of all the open docs, I can press 6 over and over again while holding Cmd and
it will cycle through them. When I let go of Cmd it selects it.

Just like Cmd+Tab. The key with Cmd+Tab is that once you’ve selected a new
app, your previous app becomes the second-most recent. This way Cmd+Tab lets
you always conveniently cycle between your last two apps. Likewise, Cmd+6
would let me always cycle between my two most recent docs.

Anyway, just a suggestion to take this feature to the next level! This seems
to matter more for Google Drive than any other app because it’s the app where
you inevitably end up with lots of open sub-tabs.

Oh, I always to be able to close an open Station app tab with keyboard
shortcut. You should also support this with Cmd+W. This would close the
current open app, and likewise you could support this with the Cmd+6 cycling.
I do this all the time with Cmd+Tab. For example, when I want to close a bunch
of running Mac programs I press Cmd+Tab, let go of Tab but hold Cmd. Tab
through a couple times to get to the right app but I still don’t let go of
Cmd, instead I tap Q and it closes the app. It’s awesome to be able to close a
bunch of Mac apps without needing to switch to them, likewise for closing a
bunch of Station Google Drive tabs.

",2018-08-12T03:32:14.327Z
5a6ffaefec6dbc4d8214e8aa,":pray: Feedbacks needed :pray: -- Slack integration in the Quick-Switch

","

Since Station v1.20.0, we now support private channels.  
Feedback welcome!

",2018-08-16T13:10:28.854Z
5de1378e34bf1b3635f04516,":pray: Feedbacks needed :pray: -- Slack integration in the Quick-Switch

","

Loving it so far! Such a great addition!

",2018-09-02T17:28:18.776Z
5de13a6f84a659363ba526cc,":pray: Feedbacks needed :pray: -- Slack integration in the Quick-Switch

","

I’ve had to remove my Slack integrations. My teams have 5000+ team members -
pretty much any search string in quick search was returning a random member -
making quick search nearly impossible without typing a much longer search
phrase.

",2019-01-02T13:22:20.271Z
5de13a7b4d88ec6dd511a79e,":pray: Feedbacks needed :pray: -- Slack integration in the Quick-Switch

","

Brief description of the issue

The quick-switcher should allow me to spotlight search (in a way) with
different apps I have integrated, right? For example, I’m on another app and I
have to DM someone on Slack. I should be able to type in their name from the
quick-switcher, hit enter, and that would take me right to their DMs on Slack.
I’ve been using Station for a couple days and so far it only worked properly
on one day, which is really odd.

  

Mandatory details

   Trigger — Command + T

   Issue — Quick-switcher

   Explanatory gifs/pictures —

   OS version — Mojave 10.14.2

   Station version — 1.35.0

",2019-01-03T22:58:11.000Z
-1,"2018: The Year in Review

","

## [Top #Bugs, support & troubleshooting
Topics](https://community.getstation.com/c/bugs/l/top)

### Most Read

User | Topic | Hours Read  
---|---|---  
| [Station is slow / high memory usage / high CPU
load](https://community.getstation.com/t/station-is-slow-high-memory-usage-
high-cpu-load/866) | 25  
| [WhatsApp is not working / ""works with Google Chrome 36+"" / stuck on Chrome
update page](https://community.getstation.com/t/whatsapp-is-not-working-works-
with-google-chrome-36-stuck-on-chrome-update-page/4829) | 24  
| [Station won't launch but appears in the task manager / processes are
running but nothing happens / I can't see the main window / can't bring
Station to the foreground](https://community.getstation.com/t/station-wont-
launch-but-appears-in-the-task-manager-processes-are-running-but-nothing-
happens-i-cant-see-the-main-window-cant-bring-station-to-the-foreground/2603)
| 8  
| [App doesn't load / blank screen / white page / nothing is displayed (Gmail,
OneDrive, WhatsApp, Slack, Missive, Messenger, TickTick, Google Voice
...)](https://community.getstation.com/t/app-doesnt-load-blank-screen-white-
page-nothing-is-displayed-gmail-onedrive-whatsapp-slack-missive-messenger-
ticktick-google-voice/2047) | 8  
| [Asana doesn't load](https://community.getstation.com/t/asana-doesnt-
load/1738) | 7  
  
### Most Replies

User | Topic | Replies  
---|---|---  
| [WhatsApp is not working / ""works with Google Chrome 36+"" / stuck on Chrome
update page](https://community.getstation.com/t/whatsapp-is-not-working-works-
with-google-chrome-36-stuck-on-chrome-update-page/4829) | 118  
| [Station is slow / high memory usage / high CPU
load](https://community.getstation.com/t/station-is-slow-high-memory-usage-
high-cpu-load/866) | 81  
| [Station won't launch but appears in the task manager / processes are
running but nothing happens / I can't see the main window / can't bring
Station to the foreground](https://community.getstation.com/t/station-wont-
launch-but-appears-in-the-task-manager-processes-are-running-but-nothing-
happens-i-cant-see-the-main-window-cant-bring-station-to-the-foreground/2603)
| 55  
| [Microsoft Teams, Coda, Webflow, Shopify, Close.io & others not working
because of obsolete Chrome version / incompatible browser / outdated
Electron](https://community.getstation.com/t/microsoft-teams-coda-webflow-
shopify-close-io-others-not-working-because-of-obsolete-chrome-version-
incompatible-browser-outdated-electron/555) | 54  
| [MixMax extension doesn't work / is not loading in
Gmail](https://community.getstation.com/t/mixmax-extension-doesnt-work-is-not-
loading-in-gmail/67) | 48  
  
### Most Popular

User | Topic | Score  
---|---|---  
| [WhatsApp is not working / ""works with Google Chrome 36+"" / stuck on Chrome
update page](https://community.getstation.com/t/whatsapp-is-not-working-works-
with-google-chrome-36-stuck-on-chrome-update-page/4829) | 16  
| [Station is slow / high memory usage / high CPU
load](https://community.getstation.com/t/station-is-slow-high-memory-usage-
high-cpu-load/866) | 16  
| [App doesn't load / blank screen / white page / nothing is displayed (Gmail,
OneDrive, WhatsApp, Slack, Missive, Messenger, TickTick, Google Voice
...)](https://community.getstation.com/t/app-doesnt-load-blank-screen-white-
page-nothing-is-displayed-gmail-onedrive-whatsapp-slack-missive-messenger-
ticktick-google-voice/2047) | 15  
| [Station won't launch but appears in the task manager / processes are
running but nothing happens / I can't see the main window / can't bring
Station to the foreground](https://community.getstation.com/t/station-wont-
launch-but-appears-in-the-task-manager-processes-are-running-but-nothing-
happens-i-cant-see-the-main-window-cant-bring-station-to-the-foreground/2603)
| 15  
| [404 error / URL not found / something is not right on Google Calendar,
Google Drive or Google Inbox](https://community.getstation.com/t/404-error-
url-not-found-something-is-not-right-on-google-calendar-google-drive-or-
google-inbox/1534) | 15

",2019-01-19T12:05:56.016Z
-1,"2018: The Year in Review

","  
  
## [Top #Feature requests Topics](https://community.getstation.com/c/features-
request/l/top)

### Most Replies

User | Topic | Replies  
---|---|---  
| [Custom URL support / Support any web-
app](https://community.getstation.com/t/custom-url-support-support-any-web-
app/363) | 80  
| [Integration with password managers (1password, Lastpass &
Dashlane)](https://community.getstation.com/t/integration-with-password-
managers-1password-lastpass-dashlane/80) | 72  
| [Allow multiple accounts for apps that don't handle session / instance
isolation (WhatsApp, Twitter, Telegram, Asana, Trello, Invision, Messenger,
Atlassian, Linkedin, OneDrive, Outlook, Buffer, Hotjar, AWS, Monday, Airtable,
etc.)](https://community.getstation.com/t/allow-multiple-accounts-for-apps-
that-dont-handle-session-instance-isolation-whatsapp-twitter-telegram-asana-
trello-invision-messenger-atlassian-linkedin-onedrive-outlook-buffer-hotjar-
aws-monday-airtable-etc/322) | 40  
| [Minimize Station to tray (Windows) / add Station to the menu bar (Mac
OS)](https://community.getstation.com/t/minimize-station-to-tray-windows-add-
station-to-the-menu-bar-mac-os/235) | 28  
| [Have multiple instances / profiles / workspaces of Station (for employees,
part-timers, freelancers, students,
etc.)](https://community.getstation.com/t/have-multiple-instances-profiles-
workspaces-of-station-for-employees-part-timers-freelancers-students-etc/191)
| 26  
  
### Most Popular

User | Topic | Score  
---|---|---  
| [Have a dark or night mode / allow custom themes in Station / change UI
color](https://community.getstation.com/t/have-a-dark-or-night-mode-allow-
custom-themes-in-station-change-ui-color/1042) | 14  
| [Do not open a URL in the corresponding app if it's not already added /
don't force app installation on link
click](https://community.getstation.com/t/do-not-open-a-url-in-the-
corresponding-app-if-its-not-already-added-dont-force-app-installation-on-
link-click/1260) | 14  
| [Customisable keyboard shortcuts / turn-off some
keybindings](https://community.getstation.com/t/customisable-keyboard-
shortcuts-turn-off-some-keybindings/1152) | 14  
| [Support for touchpad gestures / mouse
buttons](https://community.getstation.com/t/support-for-touchpad-gestures-
mouse-buttons/1165) | 14  
| [Reorder pages / sort tabs in alphabetical order / move bookmarks up and
down / lock pages on top](https://community.getstation.com/t/reorder-pages-
sort-tabs-in-alphabetical-order-move-bookmarks-up-and-down-lock-pages-on-
top/1567) | 13

",2019-01-19T12:05:56.574Z
-1,"2018: The Year in Review

","  
  
## [Top #UX & Design feedback Topics](https://community.getstation.com/c/ux-
design/l/top)

### Most Replies

User | Topic | Replies  
---|---|---  
| [The subdock is too big / side-panel is annoying / hover menu is
frustrating](https://community.getstation.com/t/the-subdock-is-too-big-side-
panel-is-annoying-hover-menu-is-frustrating/162) | 29  
  
### Most Popular

User | Topic | Score  
---|---|---  
| [Moving, repositioning or resizing Station's window is difficult / top bar
is invisible and too thin / grabbable area is
small](https://community.getstation.com/t/moving-repositioning-or-resizing-
stations-window-is-difficult-top-bar-is-invisible-and-too-thin-grabbable-area-
is-small/1221) | 13

",2019-01-19T12:05:57.402Z
5de13b4f84a659363ba52afc,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","  
  
• It’s working  
• No  
• No, if you keep this option, I would like to disable it…  
• Mac OS 10.14.1

Please remove it…  
You duplicate the content with the items that we have in the bar, the shortcut
was enough. Use the simple rules of “Don’t Repeat yourself :)”

",2018-11-22T09:53:00.757Z
5a6ffaefec6dbc4d8214e8aa,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

[@akysto](/u/akysto) let me ask few questions to better understand your point:

You answer “no” to “Are results relevant?”. What do you actually see? And what
do you expect?

> You duplicate the content with the items that we have in the bar, the
> shortcut was enough. Use the simple rules of “Don’t Repeat yourself""

To be sure. What do you call the “bar”? Is that the Quick-Switch opened via
`Cmd+T` or the Dock (left panel)?

",2018-11-22T10:08:55.351Z
5de13b4f84a659363ba52afc,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

Mmmmh in fact, duplication is what you will see on the screenshot. 2 times the
same app.

You have access to all your instance in the menu “bar” on the left. If you do
a cmd+t you will go back to the last screen you visited

What’s the added value to repeat this information, I mean the last app I
visited there? If you would like to keep this history track, make it more
discret or the possibility to active or not the option… Like when you hold the
back on you browser, you will have the drop down and see the last page
visited.

[ Capture d’écran 2018-11-22 à 11.11.35.jpg2852×2032 549 KB
](https://community.getstation.com/uploads/default/original/2X/8/81148c2905574b1fa99153f6c272da5ee4a16fa4.jpeg
""Capture d’écran 2018-11-22 à 11.11.35.jpg"")

",2018-11-22T10:19:48.750Z
5de13b8734bf1b3635f05997,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

It is working fine for me, but I feel like we should have an option to disable
it if we don’t want it. Personally, I feel like it’s just in my way and I
immediately looked to disable it only to find out that I couldn’t.

",2018-11-22T13:31:46.329Z
5de13c034d88ec6dd511afe3,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

It does work for me. I’m on Windows 7 and version 1.30.0.

I’m the kind of person that really likes to avoid using the mouse at all cost,
so this is actually useful for me. The shortctuts for ctrl+1-9 are useful but
are only limited to the first 9; then the ctrl+t menu is the best option but,
unfortunately, it is quite uncomfortable to use compared to the limited one
offered by using ctrl+tab.

Although it has certain problems. Unless I want to change to the most recent
tab used I have to hold the ctrl key which can be tiresome. Not only that but
the Esc button to close it doesn’t work because the ctrl+Esc is a combination
that already exists in the OS; just realeasing ctrl is not an option because
it forces me to switch to another tab, it just does not let me stay in the
same tab.

The only thing I really liked about it was the key combination to use it.
Having to hold ctrl to use it, not being able to use the arrow keys, not
allowing me to stay in the current tab, nor allowing me to write a different
tab from my recent ones just makes it feel like a downgrade from ctrl+t.

",2018-11-22T23:14:09.586Z
5de13ba584a659363ba52d3e,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

tldr; Please add an option to disable the subdock and recent icon.

DETAILS  
My use case for Station is simple: Click an icon and switch to one of a dozen
communication apps/interfaces and therefore I/my users find both the subdock
and recent icon/sublists “in the way” of performing our primary objective.

   The subdock includes settings/options unnecessary for Station’s core functionality and adding these “benefits” blocks a critical chunk of the screen without adding value to my users (literally covering the content they want to see).
   The “recent icon” takes a space that users could use for an app which could reduce long lists/icon scrolling.
   Obviously I haven’t performed any real testing, but assuming a user has less than a full column (probably a large majority of Station’s users?), making the mental connection that “I’m looking for the last app/icon I used in Station earlier today” then going to the top of the column (a new place for that icon) to find and click on it, seems like it would require more of a cognitive load then just clicking on the icon they’re looking for (which is where their mind and muscle memory knows it’s always been).

Appreciating some people desire the added functionality of the subdock and
“recent icon/lists,” my personal ask is before going further down this rabbit
hole, for the love of good UX, add options in Station’s core preferences to
turn these distractions off!

   Inability to disable the subdock was why Station failed my initial round of testing… I came back because of your great selection of app extensions – and would love to both stay and recommend Station to my clients but the inability to disable the subdock is teetering on deal-breaker.

… Just my 10¢ (2¢ adjusted for inflation)

Travis Neal  
[travis@travisneal.com](mailto:travis@travisneal.com)

",2018-11-23T20:00:19.076Z
5de13c0034bf1b3635f05c40,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

Can I turn that off?

My problem is that it takes up valuable real estate and I’v hit it
accidentally several times meaning to hit the icon that usually sits in that
spot. They’re in a particular order and this just kills the whole thing

  

Mandatory details

   Trigger —

   Issue —

   Explanatory gifs/pictures —

   OS version —

   Station version —

",2018-11-23T13:10:42.000Z
5de13bf734bf1b3635f05c0e,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

I am not a fan of the “Recents” item in the dock. I don’t use it, and it take
a prominent space in the dock that I would prefer to reserve for my most
frequently used app. Plus, with this extra icon in my dock, I now have to
scroll in order to see the apps at the bottom of my dock.

Please allow us to disable this.

",2018-11-25T17:21:24.209Z
5de13bbe34bf1b3635f05aa1,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

it’s working but I don’t like it and I don’t use it.  
It takes useful space, expecially with many services on not high res monitor.  
I’d like a setting to disable it.

",2018-11-26T08:20:06.427Z
5de13ba5bb2f336dd45f825f,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

please give us an option to hide the following: “recents”, the <3 icon to
share Station, add new button, and the mute button. They just eat up important
sidebar space.

",2018-11-26T09:14:33.544Z
5de1399ac0e4046dc8873621,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

It’s a neat feature, and I could see it being useful for someone with more
apps than I use, or for saving a keystroke or so for someone who switches
among a handful of apps using the keyboard a lot.

Putting the icon at the top of the list instead of the bottom and making the
subdock appear on mouse-over instead of click are both excellent ways to make
the new feature stand out and get feedback.

However, combined with the fact that it looks as if one of my app icons has
just migrated to the top of the list (but doesn’t behave that way), the
result is that my immediate reaction to it was to try to look up how to
disable it or at least move it to the bottom of the panel, and I may try to
figure out how to hide it using the Station developer tools since there don’t
seem to be any relevant options for it yet. That’s how irritating it is.

",2018-11-23T16:55:58.156Z
5de13a884d88ec6dd511a7e6,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

Brief description of the issue

My problem is that pressing Ctrl+Tab twice doesn’t always go back to the same
2 programs. Also, there’s only a max of 4 programs in the quick switch
Recents, and the actual last one doesn’t show up

NOTE: this does work on my Dell computer but not my Razer computer, both have
Windows 10 and version 1.30.0

  

Mandatory details

   Trigger — ctrl+tab

   Issue — last program isn’t there

   Explanatory gifs/pictures — last app should be the green Slack

[ image.png603×615 46.1 KB
](https://community.getstation.com/uploads/default/original/2X/3/34c0b6ea9faf857a6374263b1cc985c5ada0f166.png
""image.png"")

   OS version — Windows 10

   Station version — 1.30.0

",2018-11-24T21:51:44.000Z
5de13bf534bf1b3635f05bfe,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

I’m honestly not a fan of this new implementation. To be honest, I never use
quicklinks anyway, since I have either the mouse to use, or hotkeys of cmd+
(number), it doesn’t really get any faster than that for me.

Additionally, it gets in the way at the top there, and I can find myself
clicking on it by accident more often than I’m happy doing. It also just looks
bad when it displays, for example, the Twitter logo. It’s just not a good look
all-round as far as I’m concerned.

That said, I can see the benefit for some people. I can see that it’s a really
good function for people…but not all people. In light of that (and something
I’ve thought of before you even implemented this new approach), is why not
simply allow people to disable it via toggle if they see no need for it. To
force people into using a function that is both useless AND gets in the way of
some people, is just poor UX implementation.

I know it sounds like I’m whining about something…honestly, I’m not. But, for
me, it was a useless function to me before, and now it’s both useless AND
getting in the way (functionally and visually).

Thanks

",2018-11-26T09:39:19.247Z
5de13a884d88ec6dd511a7e6,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

agreed that there should be an option to disable the recent dock icon; it does
get in the way; even better, maybe move it to the bottom of the sidebar
instead of the top so it’s clearly separate from the rest of the programs

",2018-11-26T16:10:51.887Z
5de12a5b84a659363ba4ea4d,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

I like the new Ctrl + Tab switch, it’s not in the way anymore, so it doesn’t
interfere with the mouse as it used to for me. It’s much faster () to trigger
! It’s a much better implementation that the Ctrl + T pop-in you had.

The look and feel is great, although I realized after some time that I only
use the : switch to last content (app or page or section within app) option.
But I use it A LOT! I very seldom switch back 2 contents or more. I never use
the recent content list with my mouse.

I find the new recent dock icon convenient somehow as it helps me confirm
where i’ll switch back to. But I understand some people would like to hide it
as it takes one extra app space on top)

I had issues on my first sessions with Ctrl + Tab: some apps would not appear
in the list (win 10, v1.30). After restarting station it seems to have gone.
I’ll report back if it happens again (it’s super annoying, so I won’t miss it
if it does  )

My two cents on possible improvement: maybe you should merge the switch app
and search into the magnifier button. Why couldn’t magnifier be used to find
recent apps? For those who like and use that feature, it could make sense too…
What do you think ?

",2018-11-27T14:09:36.733Z
5de1389d4d88ec6dd511a126,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

Station 1.30.0 on Mac responds very slow when switching between apps/extension
and i believe the quick-switch is to blame. Did not have this issue with
previous releases. This is especially bad when switching to android messenger,
whatsapp and skype.

",2018-11-27T14:14:45.949Z
5de1389d4d88ec6dd511a126,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

agree, we should have the option to disable this. I feel this feature is also
creating delays in UI response.

",2018-11-27T14:16:35.159Z
5bf5bfb3a9055d4734d7e313,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

[ Screen Shot 2018-11-27 at 9.50.25 AM.png1115×604 116 KB
](https://community.getstation.com/uploads/default/original/2X/0/032922c869d464144298533c6696627569bc871b.png
""Screen Shot 2018-11-27 at 9.50.25 AM.png"")

My Station is stuck on this notification and I can’t do anything. I force
closed the application, deleted the application from my computer, re-installed
it, but no longer can do anything because of the notification telling me about
Quick Switch. Anyone get this? I’m locked out of Station until there’s a work-
around.

",2018-11-27T14:51:58.503Z
5a6f6579ec6dbc4d8214e273,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

Sorry for that [@JustinRosales](/u/justinrosales),

Resetting your Station should do the job:  
[faq.getstation.com](https://faq.getstation.com/bugs-and-glitches/how-can-i-
get-a-fresh-start-on-my-station)

### [How can I get a fresh start on my
Station?](https://faq.getstation.com/bugs-and-glitches/how-can-i-get-a-fresh-
start-on-my-station)

Erase one specific folder & you'll reset your Station

",2018-11-27T17:25:42.795Z
5bf5bfb3a9055d4734d7e313,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

Hi [@Georges](/u/georges),

I followed the steps you provided in “How can I get a fresh start on my
Station.” When I opened Station, it did delete all of my applications and
asked me to re-sign in. After going through the process of signing in, picking
new apps, as soon as it loaded all of the apps, the Quick Start notification
came back and I’m back to the same locked screen, unable to do anything. Any
other ideas? Thanks!

",2018-11-27T17:41:20.293Z
5de13be834bf1b3635f05b9b,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

How can I remove this feature from my left nav ASAP?

",2018-11-27T19:35:53.415Z
5de13bb084a659363ba52d7d,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

I for one, like the feature a lot! I am a shortcut user so I hardly even
noticed that the icons shifted. I use the cmd+1-9 keys all day, and when
switching back and fourth between apps works well for me if it’s one of the
apps I use regularly enough to know its number. ctrl+tab works much better for
that. Great improvement.

I can understand how people would not like the location of the icon, and it
certainly doesn’t need to be there as far as I’m concerned. The only time I’m
going back and fourth between 2 apps, I’m well aware of which apps those are,
so there’s no need for me to see the most recent app up at the top. It also
doesn’t work so well when you have custom icons for Slack. My “most recent”
app right now is the Slack icon, but I don’t even have the Slack icon in my
Station, I have my own Slack icons, so that’s kinda weird.

",2018-11-28T17:44:32.754Z
5de1399ac0e4046dc8873621,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

View -> Toggle Station developer tools -> select an element to inspect it ->
experiment with styling. Unfortunately I think it has to be done whenever you
relaunch Station, but at least it’s possible.

My suggestion is to find the div with the class `appcues-subdock-recent`,
which will also have a classname of c followed by some numbers (mine is c0121;
I don’t think it’s autogenerated and subject to change, but I’m not sure). I
changed the `height` of the .c0121 class to 0px instead of 30px. This caused
the icon to disappear and I can’t mouse over it anymore, but the CTRL+TAB
keyboard shortcut still works if I want to use it.

On the bright side, this feature and how invasively it grabbed my attention
has let me to discover that the CTRL+T quick switch is way more useful to me
than I’d realized!

",2018-11-29T19:13:53.928Z
5de13527c0e4046dc88718e2,":pray: Feedbacks needed :pray: -- Quick-Switch: recent dock and subdock

","

The quickswitch indicator thing in the top left under the search bar shows me
profile pictures from my last used conversations on slack and -so- many people
at the office thinks that I’ve somehow logged in as them on slack. Can’t you
make it clearer in the station UI that it’s not -me- that’s supposed to be
there?

",2018-12-06T16:37:51.000Z
